Hour,Load (kW)
7688,19.411864477168496
7689,20.161816993860143
7690,20.34785791520491
7691,24.66615795935702
7692,24.80887818125737
7693,23.68808593884613
7694,23.73086351047922
7695,26.35181132194822
7696,26.55715473416094
7697,26.86418727353684
7698,28.141135009843133
7699,29.609086248360565
7700,29.387820372392014
7701,30.373003828625045
7702,31.110157112131038
7703,31.529874978522585
7704,30.97931033925942
7705,31.14888133218565
7706,30.666267444031252
7707,30.925531574351368
7708,31.09668227096166
7709,31.18022917748268
7710,31.93705662289672
7711,32.196495463975516
7712,33.66610667927755
7713,39.34877759120336
7714,42.72149804562127
7715,41.858593453722094
7716,40.98068948803113
7717,40.46868029601468
7718,38.51923952221046
7719,38.04262867115569
7720,39.47062485547089
7721,36.5025480827892
7722,33.93124455778427
7723,32.08173822074414
7724,33.23664522745906
7725,34.01479496510358
7726,35.27343375932023
7727,35.74757056162895
7728,36.44439662680184
7729,35.99801440881414
7730,36.38735394171917
7731,37.68974681462624
7732,38.09521565499325
7733,38.43661867119054
7734,38.572512616477646
7735,37.87256614499765
7736,40.667244303442004
7737,43.064511719833234
7738,41.5725539457934
7739,39.946766499322436
7740,38.18638049366884
7741,37.10747149321256
7742,35.96878270278822
7743,32.3755798063502
7744,31.00704582178398
7745,30.090198412055656
7746,29.573166774814183
7747,28.43469013271064
7748,27.799720132936127
7749,27.35532200170637
7750,27.45718309370955
7751,27.720927012703587
7752,27.236372474318628
7753,27.13176628580439
7754,26.560060876254973
7755,27.290160815046814
7756,27.631210453995806
7757,28.413954794411126
7758,28.413635670492383
7759,28.69327204417162
7760,28.15195060952321
7761,27.68470165328216
7762,29.83030974429338
7763,29.81795220540883
7764,28.834065802666387
7765,25.69837254822533
7766,26.756028895613955
7767,25.76834867471412
7768,26.014672443156147
7769,25.967267897343945
7770,24.98476985598826
7771,25.31946118872065
7772,26.03328361060209
7773,26.15841152322589
7774,27.001102956011177
7775,27.883984245295
7776,28.04787616437069
7777,29.420109622778906
7778,29.25625344135178
7779,30.029277197833572
7780,30.862392100603625
7781,30.871043329194443
7782,30.018757773079678
7783,29.660822071880922
7784,32.43596871022487
7785,36.130852857647774
7786,37.95855233591064
7787,35.2108669932859
7788,31.536163112253064
7789,29.10532608494039
7790,28.294343406127744
7791,30.296906893630783
7792,30.343228847813542
7793,29.166713783554776
7794,28.96076894506566
7795,28.777038997404777
7796,29.496232362401066
7797,29.332844807154405
7798,30.087025178478886
7799,30.61616276362093
7800,30.548976790109872
7801,30.774239977697867
7802,28.89944145396836
7803,28.568071440712778
7804,28.504800367582916
7805,28.154834474751603
7806,28.26343745255252
7807,27.40276644683748
7808,30.060625296100078
7809,31.705347642547636
7810,31.282662604710172
7811,30.10452849132045
7812,26.376679209668765
7813,21.78702468035653
7814,21.110546020880076
7815,20.625873230151953
7816,17.282664042056723
7817,17.414697561678494
7818,18.71540788734034
7819,20.03648851702253
7820,21.537416129420073
7821,21.67197179701094
7822,23.203785200624072
7823,22.4495190380622
7824,23.030502645904015
7825,23.67314412920437
7826,24.095105220079738
7827,23.962852025868216
7828,24.3389066690331
7829,25.21987525323773
7830,26.02541973969509
7831,26.290742438653748
7832,26.267170933123385
7833,25.79187443425297
7834,25.401030541460738
7835,23.615195991185786
7836,23.28873278131304
7837,22.356010116245926
7838,21.736130624861218
7839,21.444853396183266
7840,21.585077330849458
7841,22.082489343802443
7842,23.212951792120577
7843,25.118241908199337
7844,25.669090259090474
7845,26.054715351578842
7846,25.89999438572383
7847,26.913831505845188
7848,26.426682362976507
7849,26.499197624529195
7850,26.49048881543296
7851,26.664004676496837
7852,27.89993043549598
7853,28.75926345701403
7854,29.071371096938883
